PreventiveFlag,CombinedText
1,Nash:  Dolpac 10 each | Diarrhea fortiflora for previous diarrhea issues rest for new skin issues
1,Tinkerbell:  Bravecto 112.5mg 4.4-9.9lb | epistaxis R nares only 
1,Clemintina:  DA2PP THIRD VAC | eyes 
1,Rocky:  Interceptor Green 1 Tablet | diarrhea off & on 
1,Olive:  Lyme Vaccination - Annual | sedated xrays 
1,Olive:  Professional Consult - Inpatient | sedated xrays 
1,Olive:  E Occult Heartworm Antigen (Canine) | 1+ yeast AU  
1,Olive:  Leptospirosis Vaccination - Annual | 1+ yeast AU  
1,Olive:  DA2PP Vaccination - 3-Year | 1+ yeast AU  
1,Olive:  E O&P w/Giardia (ELISA)  - PrePaid | 1+ yeast AU  
1,Cinder:  DA2PP 3 Year Booster Vaccination | ear infection  
1,Kiska:  Revolution K-9 20-40# SINGLE | allergies 
1,"Foxy:  Canine Flu Vaccination,  1st in Series | Itching "
1,Foxy:  Prepaid Fecal Float Giardia ANTECH | Itching 
1,"Foxy:  Leptospirosis Vaccination, 1st in Series | Itching "
1,Izak:  Fecal O&PCmb T808 6mo | possible broken leg 
1,Blondie:  Bordetella Vir.(Intranasal) | Biannual 
1,Blondie:  Ova + Parasites Sedimentation w/Giardia | Biannual 
1,Amber:  Intestinal Parasite Exam 5013 19 | Dermatitis  
1,Amber:  Canine Distemper/Parvo Combo vx 1yr 18 | Dermatitis  
1,Peter:  Lepto Annual | Gastroenteritis/ allergies 
1,Peter:  Bordatella Oral - Annual | Gastroenteritis/ allergies 
1,Toot:  NexGard 24.1-60# Purple | recheck skin and medication  
1,Giblet:  CIV Bivalent Flu | Bandage Change 
1,DOOBOO:  HOME AGAIN MICROCHIP + REGISTRATION | neuter 
1,Mayzie:  Trifexis Green Single Dose 20.1-40 lbs | Frequent urination 
1,Mayzie:  Distemper/Parvo Vaccine | Frequent urination 
1,Mayzie:  Leptospirosis Annual Vaccination | Frequent urination 
1,Toby:  Dolpac 10 tablets | Gastroenteritis 
1,Toby:  Bord SQ (Bronchicine) Boost in 1 year | Gastroenteritis 
1,Toby:  Lepto (Vanguard L4) Boost in 1 year | Gastroenteritis 
1,Theo:  Distemper Canine Vacc Booster - DAP | Grooming 
1,Theo:  Parvovirus Canine Vacc Booster - Pv | Grooming 
1,Theo:  Influenza Canine Vaccine Bivalent #1 | Grooming 
1,MINI-MAX:  HOME AGAIN MICROCHIP + REGISTRATION | NEUTER/DENTAL 
1,Louie:  Microchip - Home Again BMAH Enrollment | Dental extractions 
1,"Layla:  Canine Dental Prophy/Polish - Standard | Re-Occuring Bladder Infection, dental with extractions "
1,Chancellor:  ProHeart 26-50 lbs/ 6 months | Itching 
1,Lulu:  Vaccination-DA2PCPv Annual | Penetrating ocular trauma right eye 
1,Harley:  4Cyte 100 gm | Recheck Lump and recheck bloodwork 
1,"Buddy:  Bravecto Blue 1000mg 1 Tab (>20-40kg) | Anxiety, acting out, not himself. "
1,"GRACIE:  Nexgard Blue 4.6-10.9kg pkg/6 | Itchy skin Claimed for in the past, first time through express"
1,"Roxy:  Heartworm / Lyme/ Ehrl/ Anapl. Test, K9 | Sprain "
1,"Roxy:  Bordetella /Parainfluenza ""Intranasal"" | Sprain "
1,Roxy:  Lyme - Booster | Sprain 
1,Pepper:  Micro Finder Slim Chip | Datamars | Chronic Cough 
1,Darcy:  Kennel Cough Vacc - Bordetella IT3 | Spay Surgery 
1,Turbo:  Rabies 1 year Immunization K9 | Ear infection  
1,Turbo:  DA2PPV  - one yr vaccination | Ear infection  
1,"Maddie:  Ultra Duramune DAP 0.5 ml adult 3 year | Annual exam, meds, and bloodwork "
1,"Maddie:  Collection: Blood Sample | Annual exam, meds, and bloodwork "
1,"Maddie:  IH IDEXX SNAP HWT | Annual exam, meds, and bloodwork "
1,Duncan:  IDEXX Fecal Dx pro w Giardia 24639 | Moist dermatitis between pads of left front & ringworm on abdomen  
1,Duncan:  Heartgard Plus Brown 272 mcg 51-100 lbs. | Moist dermatitis between pads of left front & ringworm on abdomen  
1,Tuli:  Pill Splitter | Giardia 
1,Brooklyn:  Interceptor Plus cvv 50.1-100# 6pk Blue | GROWTH  
1,Brooklyn:  Interceptor + $15 Instant Rebate | GROWTH  
1,"Ivy:  Lyme Disease Vaccine Annual | annual exam, and vaccines "
1,"Ivy:  Bio Hazardous Waste Disposal | annual exam, and vaccines "
1,"Ivy:  DHLP/Parvovirus (annual) | annual exam, and vaccines "
1,"Ivy:  Early Detection Panel | annual exam, and vaccines "
1,"Ivy:  Fecal Exam- Prepaid (Kit Included) | annual exam, and vaccines "
1,"Ivy:  4DX HW/Ehrlichia/Lyme/Anaplasma | annual exam, and vaccines "
1,Productos:  Knockout Area Treatment 14oz | Pododermatitis 
1,Salty:  WP Canine cr-Lyme Vaccine Annual  | Ear Infection 
1,Salty:  WP Intestinal Parasite Screen | Ear Infection 
1,Salty:  WP DA2PP 3 Year (Distemper/Parvo) | Ear Infection 
1,Salty:  WP Rabies Vaccine | Ear Infection 
1,Salty:  WP Canine Bordetella Vaccine Oral | Ear Infection 
1,"Tuli:  Oral Bordetella Vaccine 1 Year Zoetis | Giardia Visit on 1/2/19 included fecal test, p tested positive for Giardia. "
1,"Tuli:  Lepto Vaccine 3 Week | Giardia Visit on 1/2/19 included fecal test, p tested positive for Giardia. "
1,"Tuli:  OSHA Medical Waste Compliance | Giardia Visit on 1/2/19 included fecal test, p tested positive for Giardia. "
1,"Tuli:  Juvenile Fecal Parasites and Giardia | Giardia Visit on 1/2/19 included fecal test, p tested positive for Giardia. "
1,"Spike:  Heartworm/Lyme/Ehrlichia Test/Anaplas | colitis, cushings "
1,Bendi:  Fecal | allergies 
1,Bendi:  Bordetella Injection - 1 Year | allergies 
1,Bendi:  Leptospirosis Annual | allergies 
1,Luna:  Heartgard Plus Brown (23-45kg) X 6   | Diarrhea 
1,"LOUIE:  Bravecto Chewable Dogs 10 - 22# per pill | bravecto, gabapentin, nail trim. "
1,Ayla:  NexGard Red 27.3-54.4kg | Hair loss 
1,Timber:  Home Again Annual Membership(activation | Cherry eye/Spay 
1,Timber:  Home Again Microchip Identification Impl | Cherry eye/Spay 
1,TAFFY:  BRAVECTO 4.4-9.9 LBS | VOMITING/LETHARGIC/NOT EATING 
1,Parker:  ProHeart 6 - 1-25lbs | limping/non weight bearing 
1,Coco:  Heartworm Antigen Test (in hospital) | Ear infection/GI Issues 
1,Coco:  Trifexis Orange 10.1 - 20# Single Dose | Ear infection/GI Issues 
1,Lacey:  Rabies Canine 3 Year Booster | back pain 
1,"Tyson:  Drontal Plus 68 mg tablet | Follow up x-rays, Vx's  "
1,"Tyson:  Bordetella intranasal vaccine | Follow up x-rays, Vx's  "
1,"Tyson:  Rabies Vaccine - 3 year | Follow up x-rays, Vx's  "
1,Freyja:  Nexgard Large (11- 27.2kg) per tab | Periocular pyoderma 
1,Walter:  DA2P-Pv  3 - 4 Weeks | Colitis  
1,Walter:  Canine H3N2/ H3N8 Combo Flu 2-4 Wk | Colitis  
1,Lilly:  Knockout Area Treatment | Kidney Disease 
1,Kuno:  DHPP Vaccination 3 year | Behavioral Consult 
1,Kuno:  Rabies canine-3 year | Behavioral Consult 
1,Peanut:  ComboGuard 20.1-40lb Sgl DISPMED | Superficial Dermatitis 
1,Peanut:  Fecal O&PCmb T808 1yr | Fecal O&P combined 
1,"Luc David ""LD"":  Glaucoma IOP Screening | Nasal mass Sedation for radiographs, CT scan, and blood work for cancer recheck. Glaucoma screening preventive. Please call with questions."
1,Axle:  Interceptor Plus 22.8-45.4kg (Blue) | Lump 
1,Axle:  Interceptor Plus 11.4-22.7kg (Yellow) | Lump 
1,Axle:  Canine Vaccine: Bordetella - Intranasal | Lump 
1,Peanut:  Bordetella Intranasal Vaccine 1yr | Wellness 
1,"Moxee:  Da2PPV Vaccination - 3 Year | Heart murmur, Pedunculated cystic mass R cervical/mandibular region (drained today) "
1,"Moxee:  Rabies Canine - 3 Year Vacc. | Heart murmur, Pedunculated cystic mass R cervical/mandibular region (drained today) "
1,Daisy:  FVRCP BOOSTER | Vomiting 
1,Daisy:  FELINE LEUKEMIA BOOSTER | Vomiting 
1,Daisy:  RABIES FELINE 3 YEAR | Vomiting 
1,Daisy:  MEDICAL WASTE FEE | Vomiting 
1,Daisy:  LAB Felv/Fiv/Heartworm Test | Vomiting 
1,Queenie:  Cheristin Feline Flea Control dose | Alopecia 
1,Boss:  DA2P-PARVO BOOSTER (3 YEAR) | sKIN ISSUES 
1,Boss:  RABIES 3 YEAR CANINE | sKIN ISSUES 
1,Eevee:  Interceptor Plus 8.1-25lb/3.7-11.3kg Grn S | Abscessed molar root 
1,Eevee:  Proviable Forte Sprinkle Caps 45ct | Abscessed molar root 
1,Zara:  Heartgard + 272 mcg Single Dose | Full Body Rash 
1,Zara:  Nexgard 24.1-60lb Single Dose | Full Body Rash 
1,"TBD:  Fecal O&PCmb T808 6mo | Exam, Fecal Test, Check Ears "
1,Dutch:  Interceptor Plus 50-100 | Puritis 
1,Yoda:  DHLPP BOOSTER | Alllergies 
1,Yoda:  BORDETELLA BOOSTER | Alllergies 
1,Yoda:  BRAVECTO K9 44.1-88 LB | Alllergies 
1,Finn:  Bordetella (Injectable) | tail trauma 
1,"Buddha:  4DX (Lyme,Anaplasmosis,Ehrlich,HW)add on | hair loss "
1,Henry:  Sentinel Spectrum Grn 8.1-25lb^ | IVDD/KCS 
1,Henry:  AD Heartworm/Lyme/Ehrlichia/Anaplasmos= | IVDD/KCS 
1,Henry:  Bravecto Small 9.9-22 lbs. 2 pack^ | IVDD/KCS 
1,Grace:  Bravecto Chewable for Dogs 44-88 lbs. | apoquel refill 
1,Grace:  Interceptor Discount 50-100 Buy 5 -8.92 | apoquel refill 
1,Grace:  4DX Test    Negative  | apoquel refill 
1,Grace:  Interceptor Plus 50-100 (Blue) 6 months | apoquel refill 
1,Chompers:  Tri-Heart Plus K9 UP to 25lbs Single | Ear Infection 
1,Chompers:  NexGard 10.1-24lbs SINGLE Dose | Ear Infection 
1,Chompers:  Distemper - DHLPP  Puppy #3 | Ear Infection 
1,Chompers:  Rabies 1 Year - Canine | Ear Infection 
1,Elli May Lillypup:  RABIES VACCINATION 3 YEARS | RABIES VACCINE 
1,Elli May Lillypup:  Medical Waste/Osha compliance | RABIES VACCINE 
1,Piper:  Simparica Chewables 44.1-88# SINGLE DOSE | Additional Treament and Meds 
1,Piper:  Panacur 50 # (3 day dose) | Additional Treament and Meds 
1,Oliver:  SERESTO COLLAR DOG (LARGE) | boosters 
1,Oliver:  DA2P + Lepto Vaccine | boosters 
1,Oliver:  RABIES CANINE 1 YEAR | boosters 
1,Oliver:  NYS MANDATED MEDICAL WASTE | boosters 
1,FIG NEWTON:  HEARTWORM 4DX BLOOD TEST | allergic dermatitis 
1,Maximus:  Blood Parasite Screen-4DX | Bloodwork for cushings 
1,"Quinn:  ECG - Diagnostic in hospital | Pruritus, Cytopoint  "
1,Cozmo :  Microchip with Procedure | Conjunctivitis in right eye 
1,Snickers:  Revolution BROWN 10-20 lbs. Dogs 3 Tube | re: claim  1120983  heart medication/blooodwork 
1,Sarge:  Heartgard Plus Blue 0-25 lbs 6 Months | liver disease only submitting for denamarin 
1,"Buddy:  GastroPro Canine - 180gm | Recheck lepto, possible urinary tract infection "
1,Sadie:  Bordetella Vaccine(nasal) | wellness visit 
1,Sadie:  Blood Collection procedure (Phlebotomy) | wellness visit 
1,Sadie:  Internal Parasites+Giardia: fecal(24639) | wellness visit 
1,"Sadie:  HealthCheck w/ HW & 4Dx, sCBC | wellness visit "
1,Gizmo:  Bordetella Intranasal | Pre- Op Screening  
1,"Bernie:  E Superchem, CBC, T4 | Annual  "
1,"Homer:  Multi-Advantage 100 (25-45kg) | Vomiting, Lethargy Related to claim #3842794. Pay to clinic please. We are sending Homer's full medical records to priority@trupanion.com."
1,Teddy:  Bravecto K9 Topical Orange(4.5-10kg) x 1 | itchy 
1,Chauncey:  Interceptor Plus 50.1-100lb/22.8-45.4kg | post surgery follow up 
1,Chauncey:  Nexgard K9 Prpl Lg 24.1-60lb/11-27.3kg  | post surgery follow up 
1,Spock:  DA2P  Vaccine 3yr | Lameness 
1,Spock:  Bordetella Intranasal Vaccine 1yr | Lameness 
1,Winston:  Canine Annual Exam & DAPP Vaccine | Annuals and ear infection  
1,Winston:  Canine Bordetella Vaccine *Add On* | Annuals and ear infection  
1,"Winston:  Canine Rabies Vaccine: 3 Years *Add On*, | Annuals and ear infection  "
1,Baxter:  Trifexis (5-10#) Pink | Discharge from prepuce 
1,Ruby:  Bordetella Intranasal Vaccine 1yr | Annual 
1,Ruby:  Accuplex+O&P 1yr AC805 | Annual 
1,ZOE:  Rabies Vaccine 1yr Canine | vaccines and testing for cushings disease 
1,ZOE:  DA2P-Pv-Cv 4L Vaccine 1yr | vaccines and testing for cushings disease 
1,ZOE:  SemiAnnual Dewormer (Pick List) LINK | vaccines and testing for cushings disease 
1,Molly:  Medical Waste Disposal Fee | Exam/Vacc 
1,Molly:  KENNEL COUGH Intranasal ALONE (R 1 year) | Exam/Vacc 
1,"Riley:  Bravecto K9 Chew 44-88lb/20-40kg Sgl DISPM | Superficial Pyoderma, Wellness/Preventive Care "
1,"Riley:  Rabies Vaccine 3yr Canine | Superficial Pyoderma, Wellness/Preventive Care "
1,Murphy:  Heartgard Plus 51-100# - 6 months | chewing at tail area 
1,Murphy:  Bravecto Ex Large dog 88-123 12 weeks | chewing at tail area 
1,Murphy:  Heartgard Plus 1-25# - 6 months | chewing at tail area 
1,Riley:  SimpleGuard3 K9 56-95lb 6Pk | Preventatives  
1,Sam:  Canine Lepto L4 Vaccine 1 year | Wellness Exam 
1,Sam:  NexGard 60.1-121lbs | Wellness Exam 
1,Sam:  Canine Bordetella Vaccine Intranasal | Wellness Exam 
1,Sam:  Interceptor Plus 50.1-100 lbs Tablets | Wellness Exam 
1,"Sam:  Fecal Comprehensive,   4DX Idexx (31829) | Wellness Exam "
1,Riley:  Influenza H3N8/H3N2 Vaccine K9 1yr | Wellness 
1,Riley:  Borrelia (Lyme) Vaccine 1yr | Wellness 
1,Coalley:  AccuPlex4 (HWAg Ehrlich Anapl Lyme) AC10 | yearly exam & vaccines 
1,Coalley:  Moxidectin(ProHeart 6) 10.1-25lb OPINJ | yearly exam & vaccines 
1,Coalley:  PCC Borrelia (Lyme) Vaccine 1yr | yearly exam & vaccines 
1,Charlie:  Bordetella SC Vaccine 1yr | Allergies 
1,Charlie:  DA2P  Vaccine 3yr | Allergies 
1,Polly:  NexGard large (24-60 lbs) | arthritis 
1,Polly:  Heartgard Plus Brown (51-100 lbs.) | arthritis 
1,Koda:  DAP Canine - 3 year | Diarrhea 
1,SHERMAN:  FECAL SCREEN - CENTRIFUGATION | cystitis 
1,SHERMAN:  HEARTWORM 4 DX ANNUAL TESTING | cystitis 
1,Ozzy:  Fecal Dx Ova/Parasites/Giardia+ELISA | Fractured tooth 
1,"Gracie:  HWAg O&P T618 1yr | refill for Atopica,  "
1,Magic:  Bordetella Oral Vaccine - 1 year | Allergy Injection and Annual 
1,Magic:  Rabies Canine 3 Year Booster | Allergy Injection and Annual 
1,Maci:  Canine 4 Lepto Annual | Limping  
1,Maci:  Rabies Imrab 3-yr. | Limping  
1,"Stella Mae:  Annual Intestinal Worm Test | Vomiting, inappetance "
1,Cody:  Dexdomitor .5mg/ml (Dexmedetomidine) | sedation required for anxiety 
1,Cody:  Fecal and Heartworm Test  | sedation required for anxiety 
1,Cody:  Butorphanol 10mg/mL | sedation required for anxiety 
1,Cody:  Bordetella Vaccination - Annual | sedation required for anxiety 
1,Cody:  Leptospirosis Vaccination - Annual | sedation required for anxiety 
1,Cody:  Antisedan Injection (Atipamezole) | sedation required for anxiety 
1,Osha:  Bordetella Intranasal Vaccine 1yr | Sharpei Fever 
1,Abbey:  Bravecto Green 500mg.>10-20KG | ears 
1,"Middy:  Capstar Blue 2-25lb Sgl IHMED | Recheck - CKD, IBD "
1,Ramesses:  Rabies Defensor 3 year | Skin Allergies 
1,Ramesses:  Bordatella Oral - Annual | Skin Allergies 
1,Ramesses:  Lepto Annual | Skin Allergies 
1,"Zuko:  Nexgard 60.1 - 121 lbs - Single Dose | Otitis externa, licking paws/pruritis "
1,"Zuko:  Heartgard Plus 51-100lb Single Dose | Otitis externa, licking paws/pruritis "
1,"Molly:  4DX (Lyme, Anaplasmosis, Ehrlichia, HW) | Lame back leg - ongoing  "
1,Chase:  Idexx Junior Canine Preventative S PP F | Conjunctivitis/ eye meds 
1,Hamilton:  Fecal O&PCmb T808 1yr | Fecal sample  
1,Chloe:  FVRCP  (kitten) #2 administration | Lameness Office Visit and Pred are for the leg/limping 
1,Chloe:  Fecal Dx Profile (5013) | Lameness Office Visit and Pred are for the leg/limping 
1,Misha:  Fecal Ova/Parasites | UPPER RESPIRATORY INFECTION 
1,Keiki:  Revolution Pink under 5lbs Fel/K9 single | hematochezia 
1,Pax:  Rabies 1 Year - Feline | Preventative care 
1,Pax:  Distemper - FVRCP(- chlamydia) Kitten #2 | Preventative care 
1,"Edie:  CBC/Superchem/T4 | Wellness, anxiety "
1,"Edie:  Bordetella Adult - every 6 months | Wellness, anxiety "
1,"Prince:  Bordetella SC Vaccine 6mo | Vaccines, meds  "
1,"Prince:  DA2P-Pv  Vaccine 3yr | Vaccines, meds  "
1,"Prince:  Heartgard Plus K9 S 1-25lb/1-11kg 6Pk DIS | Vaccines, meds  "
1,"Prince:  Nexgard K9 Blue Md 10.1-24lb/4.5-11kg 6pk | Vaccines, meds  "
1,Huckleberry:  Advantix Single Dose | Ingested rat poison 
1,Huckleberry:  Rabies Vaccination - Canine 1yr | Ingested rat poison 
1,Huckleberry:  Interceptor  Green 11-25 lbs | Ingested rat poison 
1,Seven:  ComboGuard 5-10lb 6pk DISPMED | Extractions 
1,Seven:  HWAg K9 T615 1yr | Extractions 
1,Seven:  CareClub Fecal O&P T805 6mo | Extractions 
1,Bernie Kevin Sanders:  Gloves AmerisourceBergen Me | noise aversion Solliquin for noise aversion
1,"Grace :  CareClub Enrollment Fee Wellness Plan | Exam, fecal "
1,"Grace :  Fecal O&PCmb T808 1yr | Exam, fecal "
1,MURRAY:  Canine Bordetella (INTRANASAL) | incontinence 
1,MURRAY:  K9 Lepto 1yr Vaccine | incontinence 
1,MURRAY:  K9 Influenza (H3N2) Vaccine 1 year  | incontinence 
1,MURRAY:  Fecal + 4DX Canine IDX3180 | incontinence 
1,MANTA:  TRIFEXIS K9  40.1-60#'s 1 chew | ocular discharge 
1,Mia:  Microchip Implant (includes Implant) | Claim # 2306212  Demodex  
1,Mia:  Bravecto Yellow ( 2 - 4.5kg) | Claim # 2306212  Demodex  
1,"Bode:  LEPTOSPIROSIS 1 YEAR | Hot Spots, Dialated Cardiomyopathy, Colitis "
1,Missy:  Canine DA2PPL(Annual) | hot spot on legg 
1,Missy:  Bordetella (Annual) | hot spot on legg 
1,Red:  Heartworm Snap Test - In-house | Heartworm Test-Negative  
1,Red:  Technician Injection/Venipuncture Fee | Heartworm Test-Negative  
1,Coco Chanel:  Bordetella A2P IN Vaccine 1yr | Allergies 
1,Coco Chanel:  DA2-Pv Vaccine 1yr | Allergies 
1,Niko:  Heartgard 51-100# | Skin issues 
1,Niko:  Bravecto 44-88 lb | Skin issues 
1,Plume:  Vx Annual Fel Rabies Purevax* | Wellness And Vaccines  
1,Plume:  Biohazardous Medical Waste Disposal | Wellness And Vaccines  
1,Blizzard Junior:  NexGard Chew (10.1-24#) 12pk | Opened Neuter Incision 
1,Blizzard Junior:  Heartgard+ 68mcg Chew 12PAK | Opened Neuter Incision 
1,Jake:  NexGard 24.1-60 lb 3 pk | Lymphoma  
1,Doug:  DIST-PARVO-(DA2PP)  FINAL PUPPY | Annual Exam 
1,Doug:  LEPTO VACCINE #1 | Annual Exam 
1,Doug:  FECAL OVA & PARASITE TO LAB (T805) | Annual Exam 
1,Doug:  MEDS ADMIN IN HOSPITAL/DOSE | Annual Exam 
1,"Mako:  Effitix Plus 11-23 lbs, Single | Wellness No illness. "
1,Mako:  Lepto #1 (Vanguard L4) | Wellness No illness. 
1,Mako:  Giardia Snap Test | Wellness No illness. 
1,Mako:  DHPP #1 Booster | Wellness No illness. 
1,Mako:  SAC Intestinal Parasite Evaluation Float | Wellness No illness. 
1,Bambi:  OSHA Disposal Fee | vaccines 
1,Bambi:  Vanguard CIV H3N2/H3N8 | vaccines 
1,Bambi:  Vanguard crLyme | vaccines 
1,Theo:  Bravecto 22Lb-44Lb One Dose - Merck | exam ear skin 
1,GLADYS:  Sentinel Tablets    51-100 lbs. | LAMENESS 
1,Norman:  Nexgard Chew 60.1-121lb Single Dose | ear infection 
1,Norman:  Interceptor Plus 50.1-100lb Single Dose | ear infection 
1,Torrey:  Revolution Dog Red 10-20kg | Heart Murmur 
1,TEDDY BEAR :  Bravecto 44.1-88lbs (Blue 1000mg) | Cytopoint 
1,Gunner:  Advantage Multi 100 Blue (25.1-45kg) | Allergies 
1,Colonel Burger:  Interceptor Plus Canine Blue 51-1 | skin infection in pawes 
1,"Captain:  Bravecto 44-88# (blue) 1000mg | itchy, r/o atopy "
1,Drogo:  Fecal Centrifugation-w/Giardia T808 | liver chemistry  
1,Justine:  FELINE RABIES PUREVAX 1YR  | renal failure(blood work) Back Pain (gabe/Bupenorphine) 
1,Maximo:  Strongid 1-30 lbs | Vomiting 
1,Cowboy:  Yearly Feline Maintenance Profile-No T4 | yearly exam and vaccines 
1,Cowboy:  Feline Leukemia Annual (Canary Pox Vac) | yearly exam and vaccines 
1,Cowboy:  T4  Add-On Thyroid -(Idexx Test) | yearly exam and vaccines 
1,Cowboy:  FVRCP  & Canary Pox Rabies Combo | yearly exam and vaccines 
1,Smudge:  Bordetella Vaccine | Pododermatitis 
1,LUNA:  Biohazard Waste Disposal Fee | hypothyroidism 
1,LUNA:  Bordetella  | hypothyroidism 
1,LUNA:  Technician Fee | hypothyroidism 
1,LUNA:  Canine Wellness Blood Work | hypothyroidism 
1,"Mini Moon:  Bordetella, Booster (Injectable) | Intervertebral Disc Disease, Aural Hematoma, Proprioceptive Deficit "
1,"Tiya:  EicosaDerm 8oz. Pump | Deciduous Teeth Retained, Pre-Ops for Extraction "
1,"Tiya:  Bordetella, Booster (Injectable) | Deciduous Teeth Retained, Pre-Ops for Extraction "
1,"Tiya:  PREPAID Fecal via Centrifugation | Deciduous Teeth Retained, Pre-Ops for Extraction "
1,"Tiya:  Parvovirus VACCINE Level (DA2PPV) | Deciduous Teeth Retained, Pre-Ops for Extraction "
0,Six:  Urgent Care Exam - Daytime (8am-6pm) | colitis 
0,Jafar:  Office Visit/Physical Exam | Stomach Issues 
0,Jafar:  Fecal Smears  | Stomach Issues 
0,Jafar:  metronidazole 50mg | Stomach Issues 
0,Jafar:  Fecal analysis for parasites | Stomach Issues 
0,"George:  Office Call/General Exam | Diarrhea, vomiting, congested "
0,"Shayna:  Urinalysis | Urinary Tract Infection abdominal ultrasound, urinalysis and culture and sensitivity of urine to farther evaluate urinary tract infections. "
